IV,DV,C,Other
,,,
TIME (SEC),POINTS,FUEL WEIGHT (LBS),M2 max value is set to 1.5 (m2_max)
0.315,2.114602040718876,6,BOXSCORE : (2.5)
0.315,2.133309523696165,7,BOXSCORE : (2.5)
0.315,2.152017006673455,8,BOXSCORE : (2.5)
0.315,2.1707244896507443,9,BOXSCORE : (2.5)
0.316,2.021072108825619,1,BOXSCORE : (2.5)
0.316,2.0397795918029087,2,BOXSCORE : (2.5)
0.316,2.058487074780198,3,BOXSCORE : (2.5)
0.316,2.0771945577574877,4,BOXSCORE : (2.5)
0.316,2.095902040734777,5,BOXSCORE : (2.5)
0.316,2.114609523712067,6,BOXSCORE : (2.5)
0.316,2.133317006689356,7,BOXSCORE : (2.5)
0.316,2.152024489666646,8,BOXSCORE : (2.5)
0.316,2.1707319726439356,9,BOXSCORE : (2.5)
0.317,2.02107959181881,1,BOXSCORE : (2.5)
0.317,2.0397870747960996,2,BOXSCORE : (2.5)
0.317,2.058494557773389,3,BOXSCORE : (2.5)
0.317,2.0772020407506786,4,BOXSCORE : (2.5)
0.317,2.095909523727968,5,BOXSCORE : (2.5)
0.317,2.1146170067052577,6,BOXSCORE : (2.5)
0.317,2.1333244896825474,7,BOXSCORE : (2.5)
0.317,2.1520319726598367,8,BOXSCORE : (2.5)
0.317,2.1707394556371264,9,BOXSCORE : (2.5)
0.318,2.0210870748120007,1,BOXSCORE : (2.5)
0.318,2.0397945577892904,2,BOXSCORE : (2.5)
0.318,2.0585020407665797,3,BOXSCORE : (2.5)
0.318,2.0772095237438695,4,BOXSCORE : (2.5)
0.318,2.095917006721159,5,BOXSCORE : (2.5)
0.318,2.1146244896984485,6,BOXSCORE : (2.5)
0.318,2.1333319726757383,7,BOXSCORE : (2.5)
0.318,2.1520394556530276,8,BOXSCORE : (2.5)
0.318,2.1707469386303173,9,BOXSCORE : (2.5)
0.319,2.0210945578051915,1,BOXSCORE : (2.5)
0.319,2.0398020407824813,2,BOXSCORE : (2.5)
0.319,2.058509523759771,3,BOXSCORE : (2.5)
0.319,2.0772170067370603,4,BOXSCORE : (2.5)
0.319,2.09592448971435,5,BOXSCORE : (2.5)
0.319,2.1146319726916394,6,BOXSCORE : (2.5)
0.319,2.133339455668929,7,BOXSCORE : (2.5)
0.319,2.1520469386462184,8,BOXSCORE : (2.5)
0.319,2.170754421623508,9,BOXSCORE : (2.5)
0.32,2.0211020407983824,1,BOXSCORE : (2.5)
0.32,2.039809523775672,2,BOXSCORE : (2.5)
0.32,2.058517006752962,3,BOXSCORE : (2.5)
0.32,2.077224489730251,4,BOXSCORE : (2.5)
0.32,2.095931972707541,5,BOXSCORE : (2.5)
0.32,2.1146394556848302,6,BOXSCORE : (2.5)
0.32,2.13334693866212,7,BOXSCORE : (2.5)
0.32,2.1520544216394093,8,BOXSCORE : (2.5)
0.32,2.170761904616699,9,BOXSCORE : (2.5)
0.321,2.0211095237915737,1,BOXSCORE : (2.5)
0.321,2.039817006768863,2,BOXSCORE : (2.5)
0.321,2.0585244897461528,3,BOXSCORE : (2.5)
0.321,2.077231972723442,4,BOXSCORE : (2.5)
0.321,2.095939455700732,5,BOXSCORE : (2.5)
0.321,2.114646938678021,6,BOXSCORE : (2.5)
0.321,2.133354421655311,7,BOXSCORE : (2.5)
0.321,2.1520619046326006,8,BOXSCORE : (2.5)
0.321,2.17076938760989,9,BOXSCORE : (2.5)
0.322,2.0211170067847646,1,BOXSCORE : (2.5)
0.322,2.039824489762054,2,BOXSCORE : (2.5)
0.322,2.0585319727393436,3,BOXSCORE : (2.5)
0.322,2.077239455716633,4,BOXSCORE : (2.5)
0.322,2.0959469386939227,5,BOXSCORE : (2.5)
0.322,2.1146544216712124,6,BOXSCORE : (2.5)
0.322,2.1333619046485017,7,BOXSCORE : (2.5)
0.322,2.1520693876257915,8,BOXSCORE : (2.5)
0.322,2.1707768706030808,9,BOXSCORE : (2.5)
0.323,2.0211244897779554,1,BOXSCORE : (2.5)
0.323,2.0398319727552447,2,BOXSCORE : (2.5)
0.323,2.0585394557325345,3,BOXSCORE : (2.5)
0.323,2.0772469387098242,4,BOXSCORE : (2.5)
0.323,2.0959544216871135,5,BOXSCORE : (2.5)
0.323,2.1146619046644033,6,BOXSCORE : (2.5)
0.323,2.1333693876416926,7,BOXSCORE : (2.5)
0.323,2.1520768706189823,8,BOXSCORE : (2.5)
0.323,2.1707843535962716,9,BOXSCORE : (2.5)
0.324,2.0211319727711463,1,BOXSCORE : (2.5)
0.324,2.039839455748436,2,BOXSCORE : (2.5)
0.324,2.0585469387257254,3,BOXSCORE : (2.5)
0.324,2.077254421703015,4,BOXSCORE : (2.5)
0.324,2.0959619046803044,5,BOXSCORE : (2.5)
0.324,2.114669387657594,6,BOXSCORE : (2.5)
0.324,2.1333768706348835,7,BOXSCORE : (2.5)
0.324,2.152084353612173,8,BOXSCORE : (2.5)
0.324,2.1707918365894625,9,BOXSCORE : (2.5)
0.325,2.021139455764337,1,BOXSCORE : (2.5)
0.325,2.039846938741627,2,BOXSCORE : (2.5)
0.325,2.0585544217189162,3,BOXSCORE : (2.5)
0.325,2.077261904696206,4,BOXSCORE : (2.5)
0.325,2.0959693876734953,5,BOXSCORE : (2.5)
0.325,2.114676870650785,6,BOXSCORE : (2.5)
0.325,2.1333843536280743,7,BOXSCORE : (2.5)
0.325,2.152091836605364,8,BOXSCORE : (2.5)
0.325,2.170799319582654,9,BOXSCORE : (2.5)
0.326,2.021146938757528,1,BOXSCORE : (2.5)
0.326,2.039854421734818,2,BOXSCORE : (2.5)
0.326,2.058561904712107,3,BOXSCORE : (2.5)
0.326,2.077269387689397,4,BOXSCORE : (2.5)
0.326,2.095976870666686,5,BOXSCORE : (2.5)
0.326,2.114684353643976,6,BOXSCORE : (2.5)
0.326,2.1333918366212656,7,BOXSCORE : (2.5)
0.326,2.152099319598555,8,BOXSCORE : (2.5)
0.326,2.1708068025758447,9,BOXSCORE : (2.5)
0.327,2.021154421750719,1,BOXSCORE : (2.5)
0.327,2.0398619047280087,2,BOXSCORE : (2.5)
0.327,2.058569387705298,3,BOXSCORE : (2.5)
0.327,2.0772768706825877,4,BOXSCORE : (2.5)
0.327,2.0959843536598775,5,BOXSCORE : (2.5)
0.327,2.1146918366371668,6,BOXSCORE : (2.5)
0.327,2.1333993196144565,7,BOXSCORE : (2.5)
0.327,2.152106802591746,8,BOXSCORE : (2.5)
0.327,2.1708142855690356,9,BOXSCORE : (2.5)
0.328,2.0211619047439098,1,BOXSCORE : (2.5)
0.328,2.0398693877211995,2,BOXSCORE : (2.5)
0.328,2.0585768706984893,3,BOXSCORE : (2.5)
0.328,2.0772843536757786,4,BOXSCORE : (2.5)
0.328,2.0959918366530683,5,BOXSCORE : (2.5)
0.328,2.1146993196303576,6,BOXSCORE : (2.5)
0.328,2.1334068026076474,7,BOXSCORE : (2.5)
0.328,2.1521142855849367,8,BOXSCORE : (2.5)
0.328,2.1708217685622264,9,BOXSCORE : (2.5)
0.329,2.0211693877371006,1,BOXSCORE : (2.5)
0.329,2.0398768707143904,2,BOXSCORE : (2.5)
0.329,2.05858435369168,3,BOXSCORE : (2.5)
0.329,2.0772918366689694,4,BOXSCORE : (2.5)
0.329,2.095999319646259,5,BOXSCORE : (2.5)
0.329,2.1147068026235485,6,BOXSCORE : (2.5)
0.329,2.1334142856008382,7,BOXSCORE : (2.5)
0.329,2.1521217685781275,8,BOXSCORE : (2.5)
0.329,2.1708292515554173,9,BOXSCORE : (2.5)
0.33,2.021176870730292,1,BOXSCORE : (2.5)
0.33,2.0398843537075813,2,BOXSCORE : (2.5)
0.33,2.058591836684871,3,BOXSCORE : (2.5)
0.33,2.0772993196621603,4,BOXSCORE : (2.5)
0.33,2.09600680263945,5,BOXSCORE : (2.5)
0.33,2.1147142856167394,6,BOXSCORE : (2.5)
0.33,2.133421768594029,7,BOXSCORE : (2.5)
0.33,2.152129251571319,8,BOXSCORE : (2.5)
0.33,2.170836734548608,9,BOXSCORE : (2.5)
0.331,2.021184353723483,1,BOXSCORE : (2.5)
0.331,2.039891836700772,2,BOXSCORE : (2.5)
0.331,2.058599319678062,3,BOXSCORE : (2.5)
0.331,2.077306802655351,4,BOXSCORE : (2.5)
0.331,2.096014285632641,5,BOXSCORE : (2.5)
0.331,2.1147217686099307,6,BOXSCORE : (2.5)
0.331,2.13342925158722,7,BOXSCORE : (2.5)
0.331,2.1521367345645097,8,BOXSCORE : (2.5)
0.331,2.170844217541799,9,BOXSCORE : (2.5)
0.332,2.0211918367166737,1,BOXSCORE : (2.5)
0.332,2.039899319693963,2,BOXSCORE : (2.5)
0.332,2.0586068026712527,3,BOXSCORE : (2.5)
0.332,2.0773142856485425,4,BOXSCORE : (2.5)
0.332,2.096021768625832,5,BOXSCORE : (2.5)
0.332,2.1147292516031215,6,BOXSCORE : (2.5)
0.332,2.133436734580411,7,BOXSCORE : (2.5)
0.332,2.1521442175577006,8,BOXSCORE : (2.5)
0.332,2.17085170053499,9,BOXSCORE : (2.5)
0.333,2.0211993197098646,1,BOXSCORE : (2.5)
0.333,2.0399068026871543,2,BOXSCORE : (2.5)
0.333,2.0586142856644436,3,BOXSCORE : (2.5)
0.333,2.0773217686417333,4,BOXSCORE : (2.5)
0.333,2.0960292516190226,5,BOXSCORE : (2.5)
0.333,2.1147367345963124,6,BOXSCORE : (2.5)
0.333,2.1334442175736017,7,BOXSCORE : (2.5)
0.333,2.1521517005508914,8,BOXSCORE : (2.5)
0.333,2.170859183528181,9,BOXSCORE : (2.5)
0.334,2.0212068027030554,1,BOXSCORE : (2.5)
0.334,2.039914285680345,2,BOXSCORE : (2.5)
0.334,2.0586217686576345,3,BOXSCORE : (2.5)
0.334,2.077329251634924,4,BOXSCORE : (2.5)
0.334,2.0960367346122135,5,BOXSCORE : (2.5)
0.334,2.1147442175895033,6,BOXSCORE : (2.5)
0.334,2.133451700566793,7,BOXSCORE : (2.5)
0.334,2.1521591835440823,8,BOXSCORE : (2.5)
0.334,2.170866666521372,9,BOXSCORE : (2.5)
0.335,2.0212142856962463,1,BOXSCORE : (2.5)
0.335,2.039921768673536,2,BOXSCORE : (2.5)
0.335,2.0586292516508253,3,BOXSCORE : (2.5)
0.335,2.077336734628115,4,BOXSCORE : (2.5)
0.335,2.0960442176054044,5,BOXSCORE : (2.5)
0.335,2.114751700582694,6,BOXSCORE : (2.5)
0.335,2.133459183559984,7,BOXSCORE : (2.5)
0.335,2.152166666537273,8,BOXSCORE : (2.5)
0.335,2.170874149514563,9,BOXSCORE : (2.5)
0.336,2.021221768689437,1,BOXSCORE : (2.5)
0.336,2.039929251666727,2,BOXSCORE : (2.5)
0.336,2.058636734644016,3,BOXSCORE : (2.5)
0.336,2.077344217621306,4,BOXSCORE : (2.5)
0.336,2.0960517005985957,5,BOXSCORE : (2.5)
0.336,2.114759183575885,6,BOXSCORE : (2.5)
0.336,2.1334666665531747,7,BOXSCORE : (2.5)
0.336,2.152174149530464,8,BOXSCORE : (2.5)
0.336,2.170881632507754,9,BOXSCORE : (2.5)
0.337,2.021229251682628,1,BOXSCORE : (2.5)
0.337,2.0399367346599178,2,BOXSCORE : (2.5)
0.337,2.0586442176372075,3,BOXSCORE : (2.5)
0.337,2.077351700614497,4,BOXSCORE : (2.5)
0.337,2.0960591835917866,5,BOXSCORE : (2.5)
0.337,2.114766666569076,6,BOXSCORE : (2.5)
0.337,2.1334741495463656,7,BOXSCORE : (2.5)
0.337,2.152181632523655,8,BOXSCORE : (2.5)
0.337,2.1708891155009447,9,BOXSCORE : (2.5)
0.338,2.021236734675819,1,BOXSCORE : (2.5)
0.338,2.0399442176531086,2,BOXSCORE : (2.5)
0.338,2.0586517006303984,3,BOXSCORE : (2.5)
0.338,2.0773591836076877,4,BOXSCORE : (2.5)
0.338,2.0960666665849774,5,BOXSCORE : (2.5)
0.338,2.1147741495622667,6,BOXSCORE : (2.5)
0.338,2.1334816325395565,7,BOXSCORE : (2.5)
0.338,2.1521891155168458,8,BOXSCORE : (2.5)
0.338,2.1708965984941355,9,BOXSCORE : (2.5)
0.339,2.02124421766901,1,BOXSCORE : (2.5)
0.339,2.0399517006462995,2,BOXSCORE : (2.5)
0.339,2.0586591836235892,3,BOXSCORE : (2.5)
0.339,2.0773666666008785,4,BOXSCORE : (2.5)
0.339,2.0960741495781683,5,BOXSCORE : (2.5)
0.339,2.1147816325554576,6,BOXSCORE : (2.5)
0.339,2.1334891155327473,7,BOXSCORE : (2.5)
0.339,2.152196598510037,8,BOXSCORE : (2.5)
0.339,2.1709040814873264,9,BOXSCORE : (2.5)
0.34,2.021251700662201,1,BOXSCORE : (2.5)
0.34,2.0399591836394904,2,BOXSCORE : (2.5)
0.34,2.05866666661678,3,BOXSCORE : (2.5)
0.34,2.0773741495940694,4,BOXSCORE : (2.5)
0.34,2.096081632571359,5,BOXSCORE : (2.5)
0.34,2.114789115548649,6,BOXSCORE : (2.5)
0.34,2.133496598525938,7,BOXSCORE : (2.5)
0.34,2.152204081503228,8,BOXSCORE : (2.5)
0.34,2.1709115644805173,9,BOXSCORE : (2.5)
0.341,2.021259183655392,1,BOXSCORE : (2.5)
0.341,2.0399666666326812,2,BOXSCORE : (2.5)
0.341,2.058674149609971,3,BOXSCORE : (2.5)
0.341,2.0773816325872607,4,BOXSCORE : (2.5)
0.341,2.09608911556455,5,BOXSCORE : (2.5)
0.341,2.1147965985418398,6,BOXSCORE : (2.5)
0.341,2.133504081519129,7,BOXSCORE : (2.5)
0.341,2.152211564496419,8,BOXSCORE : (2.5)
0.341,2.170919047473708,9,BOXSCORE : (2.5)
0.342,2.021266666648583,1,BOXSCORE : (2.5)
0.342,2.0399741496258725,2,BOXSCORE : (2.5)
0.342,2.058681632603162,3,BOXSCORE : (2.5)
0.342,2.0773891155804516,4,BOXSCORE : (2.5)
0.342,2.096096598557741,5,BOXSCORE : (2.5)
0.342,2.1148040815350306,6,BOXSCORE : (2.5)
0.342,2.13351156451232,7,BOXSCORE : (2.5)
0.342,2.1522190474896097,8,BOXSCORE : (2.5)
0.342,2.170926530466899,9,BOXSCORE : (2.5)
0.343,2.0212741496417737,1,BOXSCORE : (2.5)
0.343,2.0399816326190634,2,BOXSCORE : (2.5)
0.343,2.0586891155963527,3,BOXSCORE : (2.5)
0.343,2.0773965985736424,4,BOXSCORE : (2.5)
0.343,2.0961040815509318,5,BOXSCORE : (2.5)
0.343,2.1148115645282215,6,BOXSCORE : (2.5)
0.343,2.133519047505511,7,BOXSCORE : (2.5)
0.343,2.1522265304828005,8,BOXSCORE : (2.5)
0.343,2.1709340134600903,9,BOXSCORE : (2.5)
0.344,2.0212816326349645,1,BOXSCORE : (2.5)
0.344,2.0399891156122543,2,BOXSCORE : (2.5)
0.344,2.0586965985895436,3,BOXSCORE : (2.5)
0.344,2.0774040815668333,4,BOXSCORE : (2.5)
0.344,2.0961115645441226,5,BOXSCORE : (2.5)
0.344,2.1148190475214124,6,BOXSCORE : (2.5)
0.344,2.133526530498702,7,BOXSCORE : (2.5)
0.344,2.1522340134759914,8,BOXSCORE : (2.5)
0.344,2.170941496453281,9,BOXSCORE : (2.5)
0.345,2.0212891156281554,1,BOXSCORE : (2.5)
0.345,2.039996598605445,2,BOXSCORE : (2.5)
0.345,2.0587040815827344,3,BOXSCORE : (2.5)
0.345,2.077411564560024,4,BOXSCORE : (2.5)
0.345,2.096119047537314,5,BOXSCORE : (2.5)
0.345,2.1148265305146032,6,BOXSCORE : (2.5)
0.345,2.133534013491893,7,BOXSCORE : (2.5)
0.345,2.1522414964691823,8,BOXSCORE : (2.5)
0.345,2.170948979446472,9,BOXSCORE : (2.5)
0.346,2.0212965986213463,1,BOXSCORE : (2.5)
0.346,2.040004081598636,2,BOXSCORE : (2.5)
0.346,2.0587115645759257,3,BOXSCORE : (2.5)
0.346,2.077419047553215,4,BOXSCORE : (2.5)
0.346,2.096126530530505,5,BOXSCORE : (2.5)
0.346,2.114834013507794,6,BOXSCORE : (2.5)
0.346,2.133541496485084,7,BOXSCORE : (2.5)
0.346,2.152248979462373,8,BOXSCORE : (2.5)
0.346,2.170956462439663,9,BOXSCORE : (2.5)
0.347,2.0213040816145376,1,BOXSCORE : (2.5)
0.347,2.040011564591827,2,BOXSCORE : (2.5)
0.347,2.0587190475691166,3,BOXSCORE : (2.5)
0.347,2.077426530546406,4,BOXSCORE : (2.5)
0.347,2.0961340135236957,5,BOXSCORE : (2.5)
0.347,2.114841496500985,6,BOXSCORE : (2.5)
0.347,2.1335489794782747,7,BOXSCORE : (2.5)
0.347,2.152256462455564,8,BOXSCORE : (2.5)
0.347,2.1709639454328538,9,BOXSCORE : (2.5)
0.348,2.0213115646077284,1,BOXSCORE : (2.5)
0.348,2.0400190475850177,2,BOXSCORE : (2.5)
0.348,2.0587265305623075,3,BOXSCORE : (2.5)
0.348,2.077434013539597,4,BOXSCORE : (2.5)
0.348,2.0961414965168865,5,BOXSCORE : (2.5)
0.348,2.114848979494176,6,BOXSCORE : (2.5)
0.348,2.1335564624714656,7,BOXSCORE : (2.5)
0.348,2.1522639454487553,8,BOXSCORE : (2.5)
0.348,2.1709714284260446,9,BOXSCORE : (2.5)
0.349,2.0213190476009193,1,BOXSCORE : (2.5)
0.349,2.0400265305782086,2,BOXSCORE : (2.5)
0.349,2.0587340135554983,3,BOXSCORE : (2.5)
0.349,2.0774414965327876,4,BOXSCORE : (2.5)
0.349,2.0961489795100774,5,BOXSCORE : (2.5)
0.349,2.114856462487367,6,BOXSCORE : (2.5)
0.349,2.1335639454646564,7,BOXSCORE : (2.5)
0.349,2.152271428441946,8,BOXSCORE : (2.5)
0.349,2.1709789114192355,9,BOXSCORE : (2.5)
0.35,2.02132653059411,1,BOXSCORE : (2.5)
0.35,2.0400340135713995,2,BOXSCORE : (2.5)
0.35,2.058741496548689,3,BOXSCORE : (2.5)
0.35,2.077448979525979,4,BOXSCORE : (2.5)
0.35,2.0961564625032683,5,BOXSCORE : (2.5)
0.35,2.114863945480558,6,BOXSCORE : (2.5)
0.35,2.1335714284578473,7,BOXSCORE : (2.5)
0.35,2.152278911435137,8,BOXSCORE : (2.5)
0.35,2.1709863944124264,9,BOXSCORE : (2.5)
0.351,2.021334013587301,1,BOXSCORE : (2.5)
0.351,2.0400414965645908,2,BOXSCORE : (2.5)
0.351,2.05874897954188,3,BOXSCORE : (2.5)
0.351,2.07745646251917,4,BOXSCORE : (2.5)
0.351,2.096163945496459,5,BOXSCORE : (2.5)
0.351,2.114871428473749,6,BOXSCORE : (2.5)
0.351,2.133578911451038,7,BOXSCORE : (2.5)
0.351,2.152286394428328,8,BOXSCORE : (2.5)
0.351,2.1709938774056177,9,BOXSCORE : (2.5)
0.352,2.021341496580492,1,BOXSCORE : (2.5)
0.352,2.0400489795577816,2,BOXSCORE : (2.5)
0.352,2.058756462535071,3,BOXSCORE : (2.5)
0.352,2.0774639455123607,4,BOXSCORE : (2.5)
0.352,2.09617142848965,5,BOXSCORE : (2.5)
0.352,2.1148789114669397,6,BOXSCORE : (2.5)
0.352,2.133586394444229,7,BOXSCORE : (2.5)
0.352,2.152293877421519,8,BOXSCORE : (2.5)
0.352,2.1710013603988085,9,BOXSCORE : (2.5)
0.353,2.0213489795736828,1,BOXSCORE : (2.5)
0.353,2.0400564625509725,2,BOXSCORE : (2.5)
0.353,2.058763945528262,3,BOXSCORE : (2.5)
0.353,2.0774714285055516,4,BOXSCORE : (2.5)
0.353,2.096178911482841,5,BOXSCORE : (2.5)
0.353,2.1148863944601306,6,BOXSCORE : (2.5)
0.353,2.1335938774374203,7,BOXSCORE : (2.5)
0.353,2.1523013604147097,8,BOXSCORE : (2.5)
0.353,2.1710088433919994,9,BOXSCORE : (2.5)
0.354,2.0213564625668736,1,BOXSCORE : (2.5)
0.354,2.0400639455441634,2,BOXSCORE : (2.5)
0.354,2.0587714285214527,3,BOXSCORE : (2.5)
0.354,2.0774789114987424,4,BOXSCORE : (2.5)
0.354,2.096186394476032,5,BOXSCORE : (2.5)
0.354,2.1148938774533215,6,BOXSCORE : (2.5)
0.354,2.133601360430611,7,BOXSCORE : (2.5)
0.354,2.1523088434079005,8,BOXSCORE : (2.5)
0.354,2.1710163263851903,9,BOXSCORE : (2.5)
0.355,2.0213639455600645,1,BOXSCORE : (2.5)
0.355,2.0400714285373542,2,BOXSCORE : (2.5)
0.355,2.058778911514644,3,BOXSCORE : (2.5)
0.355,2.0774863944919333,4,BOXSCORE : (2.5)
0.355,2.096193877469223,5,BOXSCORE : (2.5)
0.355,2.1149013604465123,6,BOXSCORE : (2.5)
0.355,2.133608843423802,7,BOXSCORE : (2.5)
0.355,2.1523163264010914,8,BOXSCORE : (2.5)
0.355,2.171023809378381,9,BOXSCORE : (2.5)
0.356,2.021371428553256,1,BOXSCORE : (2.5)
0.356,2.040078911530545,2,BOXSCORE : (2.5)
0.356,2.058786394507835,3,BOXSCORE : (2.5)
0.356,2.077493877485124,4,BOXSCORE : (2.5)
0.356,2.096201360462414,5,BOXSCORE : (2.5)
0.356,2.114908843439703,6,BOXSCORE : (2.5)
0.356,2.133616326416993,7,BOXSCORE : (2.5)
0.356,2.1523238093942823,8,BOXSCORE : (2.5)
0.356,2.171031292371572,9,BOXSCORE : (2.5)
0.357,2.0213789115464467,1,BOXSCORE : (2.5)
0.357,2.040086394523736,2,BOXSCORE : (2.5)
0.357,2.0587938775010257,3,BOXSCORE : (2.5)
0.357,2.077501360478315,4,BOXSCORE : (2.5)
0.357,2.0962088434556048,5,BOXSCORE : (2.5)
0.357,2.114916326432894,6,BOXSCORE : (2.5)
0.357,2.133623809410184,7,BOXSCORE : (2.5)
0.357,2.1523312923874736,8,BOXSCORE : (2.5)
0.357,2.171038775364763,9,BOXSCORE : (2.5)
0.358,2.0213863945396375,1,BOXSCORE : (2.5)
0.358,2.040093877516927,2,BOXSCORE : (2.5)
0.358,2.0588013604942166,3,BOXSCORE : (2.5)
0.358,2.077508843471506,4,BOXSCORE : (2.5)
0.358,2.0962163264487956,5,BOXSCORE : (2.5)
0.358,2.1149238094260854,6,BOXSCORE : (2.5)
0.358,2.1336312924033747,7,BOXSCORE : (2.5)
0.358,2.1523387753806644,8,BOXSCORE : (2.5)
0.358,2.1710462583579537,9,BOXSCORE : (2.5)
0.359,2.0213938775328284,1,BOXSCORE : (2.5)
0.359,2.0401013605101177,2,BOXSCORE : (2.5)
0.359,2.0588088434874074,3,BOXSCORE : (2.5)
0.359,2.077516326464697,4,BOXSCORE : (2.5)
0.359,2.0962238094419865,5,BOXSCORE : (2.5)
0.359,2.1149312924192762,6,BOXSCORE : (2.5)
0.359,2.1336387753965655,7,BOXSCORE : (2.5)
0.359,2.1523462583738553,8,BOXSCORE : (2.5)
0.359,2.1710537413511446,9,BOXSCORE : (2.5)
0.36,2.0214013605260193,1,BOXSCORE : (2.5)
0.36,2.040108843503309,2,BOXSCORE : (2.5)
0.36,2.0588163264805983,3,BOXSCORE : (2.5)
0.36,2.077523809457888,4,BOXSCORE : (2.5)
0.36,2.0962312924351774,5,BOXSCORE : (2.5)
0.36,2.114938775412467,6,BOXSCORE : (2.5)
0.36,2.1336462583897564,7,BOXSCORE : (2.5)
0.36,2.152353741367046,8,BOXSCORE : (2.5)
0.36,2.171061224344336,9,BOXSCORE : (2.5)
0.361,2.02140884351921,1,BOXSCORE : (2.5)
0.361,2.0401163264965,2,BOXSCORE : (2.5)
0.361,2.058823809473789,3,BOXSCORE : (2.5)
0.361,2.077531292451079,4,BOXSCORE : (2.5)
0.361,2.0962387754283682,5,BOXSCORE : (2.5)
0.361,2.114946258405658,6,BOXSCORE : (2.5)
0.361,2.1336537413829477,7,BOXSCORE : (2.5)
0.361,2.152361224360237,8,BOXSCORE : (2.5)
0.361,2.1710687073375268,9,BOXSCORE : (2.5)
0.362,2.021416326512401,1,BOXSCORE : (2.5)
0.362,2.0401238094896907,2,BOXSCORE : (2.5)
0.362,2.05883129246698,3,BOXSCORE : (2.5)
0.362,2.07753877544427,4,BOXSCORE : (2.5)
0.362,2.096246258421559,5,BOXSCORE : (2.5)
0.362,2.114953741398849,6,BOXSCORE : (2.5)
0.362,2.1336612243761386,7,BOXSCORE : (2.5)
0.362,2.152368707353428,8,BOXSCORE : (2.5)
0.362,2.1710761903307176,9,BOXSCORE : (2.5)
0.363,2.021423809505592,1,BOXSCORE : (2.5)
0.363,2.0401312924828816,2,BOXSCORE : (2.5)
0.363,2.058838775460171,3,BOXSCORE : (2.5)
0.363,2.0775462584374607,4,BOXSCORE : (2.5)
0.363,2.0962537414147504,5,BOXSCORE : (2.5)
0.363,2.1149612243920397,6,BOXSCORE : (2.5)
0.363,2.1336687073693295,7,BOXSCORE : (2.5)
0.363,2.1523761903466188,8,BOXSCORE : (2.5)
0.363,2.1710836733239085,9,BOXSCORE : (2.5)
0.364,2.0214312924987827,1,BOXSCORE : (2.5)
0.364,2.0401387754760725,2,BOXSCORE : (2.5)
0.364,2.058846258453362,3,BOXSCORE : (2.5)
0.364,2.0775537414306515,4,BOXSCORE : (2.5)
0.364,2.0962612244079413,5,BOXSCORE : (2.5)
0.364,2.1149687073852306,6,BOXSCORE : (2.5)
0.364,2.1336761903625203,7,BOXSCORE : (2.5)
0.364,2.1523836733398096,8,BOXSCORE : (2.5)
0.364,2.1710911563170994,9,BOXSCORE : (2.5)
0.365,2.021438775491974,1,BOXSCORE : (2.5)
0.365,2.0401462584692633,2,BOXSCORE : (2.5)
0.365,2.058853741446553,3,BOXSCORE : (2.5)
0.365,2.0775612244238424,4,BOXSCORE : (2.5)
0.365,2.096268707401132,5,BOXSCORE : (2.5)
0.365,2.1149761903784214,6,BOXSCORE : (2.5)
0.365,2.133683673355711,7,BOXSCORE : (2.5)
0.365,2.152391156333001,8,BOXSCORE : (2.5)
0.365,2.1710986393102902,9,BOXSCORE : (2.5)
0.366,2.021446258485165,1,BOXSCORE : (2.5)
0.366,2.040153741462454,2,BOXSCORE : (2.5)
0.366,2.058861224439744,3,BOXSCORE : (2.5)
0.366,2.0775687074170333,4,BOXSCORE : (2.5)
0.366,2.096276190394323,5,BOXSCORE : (2.5)
0.366,2.1149836733716123,6,BOXSCORE : (2.5)
0.366,2.133691156348902,7,BOXSCORE : (2.5)
0.366,2.152398639326192,8,BOXSCORE : (2.5)
0.366,2.171106122303481,9,BOXSCORE : (2.5)
0.367,2.0214537414783558,1,BOXSCORE : (2.5)
0.367,2.040161224455645,2,BOXSCORE : (2.5)
0.367,2.058868707432935,3,BOXSCORE : (2.5)
0.367,2.077576190410224,4,BOXSCORE : (2.5)
0.367,2.096283673387514,5,BOXSCORE : (2.5)
0.367,2.1149911563648036,6,BOXSCORE : (2.5)
0.367,2.133698639342093,7,BOXSCORE : (2.5)
0.367,2.1524061223193827,8,BOXSCORE : (2.5)
0.367,2.171113605296672,9,BOXSCORE : (2.5)
0.368,2.0214612244715466,1,BOXSCORE : (2.5)
0.368,2.040168707448836,2,BOXSCORE : (2.5)
0.368,2.0588761904261257,3,BOXSCORE : (2.5)
0.368,2.0775836734034154,4,BOXSCORE : (2.5)
0.368,2.0962911563807047,5,BOXSCORE : (2.5)
0.368,2.1149986393579945,6,BOXSCORE : (2.5)
0.368,2.133706122335284,7,BOXSCORE : (2.5)
0.368,2.1524136053125735,8,BOXSCORE : (2.5)
0.368,2.171121088289863,9,BOXSCORE : (2.5)
0.369,2.0214687074647375,1,BOXSCORE : (2.5)
0.369,2.0401761904420272,2,BOXSCORE : (2.5)
0.369,2.0588836734193166,3,BOXSCORE : (2.5)
0.369,2.0775911563966063,4,BOXSCORE : (2.5)
0.369,2.0962986393738956,5,BOXSCORE : (2.5)
0.369,2.1150061223511853,6,BOXSCORE : (2.5)
0.369,2.1337136053284746,7,BOXSCORE : (2.5)
