IV,DV,C,Other 
0.145,2.028590909090909,3,
0.145,2.0376818181818184,4,
0.145,2.046772727272727,5,
0.145,2.0558636363636364,6,
0.145,2.0649545454545453,7,
0.145,2.0740454545454545,8,
0.145,2.083136363636364,9,
0.146,2.010418181818182,1,
0.146,2.0195090909090907,2,
0.146,2.0286,3,
0.146,2.037690909090909,4,
0.146,2.046781818181818,5,
0.146,2.0558727272727273,6,
0.146,2.0649636363636366,7,
0.146,2.0740545454545454,8,
0.146,2.0831454545454546,9,
0.147,2.0104272727272727,1,
0.147,2.019518181818182,2,
0.147,2.028609090909091,3,
0.147,2.0377,4,
0.147,2.046790909090909,5,
0.147,2.055881818181818,6,
0.147,2.0649727272727274,7,
0.147,2.074063636363636,8,
0.147,2.0831545454545455,9,
0.148,2.0104363636363636,1,
0.148,2.019527272727273,2,
0.148,2.0286181818181817,3,
0.148,2.037709090909091,4,
0.148,2.0468,5,
0.148,2.055890909090909,6,
0.148,2.0649818181818183,7,
0.148,2.074072727272727,8,
0.148,2.0831636363636363,9,
0.149,2.0104454545454544,1,
0.149,2.0195363636363637,2,
0.149,2.028627272727273,3,
0.149,2.0377181818181818,4,
0.149,2.046809090909091,5,
0.149,2.0559,6,
0.149,2.064990909090909,7,
0.149,2.0740818181818184,8,
0.149,2.083172727272727,9,
0.15,2.0104545454545453,1,
0.15,2.0195454545454545,2,
0.15,2.028636363636364,3,
0.15,2.0377272727272726,4,
0.15,2.046818181818182,5,
0.15,2.055909090909091,6,
0.15,2.065,7,
0.15,2.074090909090909,8,
0.15,2.083181818181818,9,
0.151,2.0104636363636366,1,
0.151,2.0195545454545454,2,
0.151,2.0286454545454546,3,
0.151,2.0377363636363635,4,
0.151,2.0468272727272727,5,
0.151,2.055918181818182,6,
0.151,2.065009090909091,7,
0.151,2.0741,8,
0.151,2.0831909090909093,9,
0.152,2.0104727272727274,1,
0.152,2.0195636363636362,2,
0.152,2.0286545454545455,3,
0.152,2.0377454545454547,4,
0.152,2.0468363636363636,5,
0.152,2.055927272727273,6,
0.152,2.0650181818181816,7,
0.152,2.074109090909091,8,
0.152,2.0832,9,
0.153,2.0104818181818183,1,
0.153,2.019572727272727,2,
0.153,2.0286636363636363,3,
0.153,2.0377545454545456,4,
0.153,2.0468454545454544,5,
0.153,2.0559363636363637,6,
0.153,2.065027272727273,7,
0.153,2.0741181818181817,8,
0.153,2.083209090909091,9,
0.154,2.010490909090909,1,
0.154,2.0195818181818184,2,
0.154,2.028672727272727,3,
0.154,2.0377636363636364,4,
0.154,2.0468545454545453,5,
0.154,2.0559454545454545,6,
0.154,2.065036363636364,7,
0.154,2.0741272727272726,8,
0.154,2.083218181818182,9,
0.155,2.0105,1,
0.155,2.019590909090909,2,
0.155,2.028681818181818,3,
0.155,2.0377727272727273,4,
0.155,2.0468636363636366,5,
0.155,2.0559545454545454,6,
0.155,2.0650454545454546,7,
0.155,2.0741363636363634,8,
0.155,2.0832272727272727,9,
0.156,2.010509090909091,1,
0.156,2.0196,2,
0.156,2.028690909090909,3,
0.156,2.037781818181818,4,
0.156,2.0468727272727274,5,
0.156,2.055963636363636,6,
0.156,2.0650545454545455,7,
0.156,2.0741454545454547,8,
0.156,2.0832363636363636,9,
0.157,2.0105181818181816,1,
0.157,2.019609090909091,2,
0.157,2.0287,3,
0.157,2.037790909090909,4,
0.157,2.0468818181818182,5,
0.157,2.055972727272727,6,
0.157,2.0650636363636363,7,
0.157,2.0741545454545456,8,
0.157,2.0832454545454544,9,
0.158,2.010527272727273,1,
0.158,2.0196181818181818,2,
0.158,2.028709090909091,3,
0.158,2.0378,4,
0.158,2.046890909090909,5,
0.158,2.0559818181818184,6,
0.158,2.065072727272727,7,
0.158,2.0741636363636364,8,
0.158,2.0832545454545452,9,
0.159,2.010536363636364,1,
0.159,2.0196272727272726,2,
0.159,2.028718181818182,3,
0.159,2.037809090909091,4,
0.159,2.0469,5,
0.159,2.055990909090909,6,
0.159,2.065081818181818,7,
0.159,2.0741727272727273,8,
0.159,2.0832636363636365,9,
0.16,2.0105454545454546,1,
0.16,2.0196363636363635,2,
0.16,2.0287272727272727,3,
0.16,2.037818181818182,4,
0.16,2.046909090909091,5,
0.16,2.056,6,
0.16,2.065090909090909,7,
0.16,2.074181818181818,8,
0.16,2.0832727272727274,9,
0.161,2.0105545454545455,1,
0.161,2.0196454545454547,2,
0.161,2.0287363636363636,3,
0.161,2.037827272727273,4,
0.161,2.0469181818181816,5,
0.161,2.056009090909091,6,
0.161,2.0651,7,
0.161,2.074190909090909,8,
0.161,2.0832818181818182,9,
0.162,2.0105636363636363,1,
0.162,2.0196545454545456,2,
0.162,2.0287454545454544,3,
0.162,2.0378363636363637,4,
0.162,2.046927272727273,5,
0.162,2.0560181818181817,6,
0.162,2.065109090909091,7,
0.162,2.0742,8,
0.162,2.083290909090909,9,
0.163,2.010572727272727,1,
0.163,2.0196636363636364,2,
0.163,2.0287545454545453,3,
0.163,2.0378454545454545,4,
0.163,2.0469363636363638,5,
0.163,2.0560272727272726,6,
0.163,2.065118181818182,7,
0.163,2.074209090909091,8,
0.163,2.0833,9,
0.164,2.010581818181818,1,
0.164,2.0196727272727273,2,
0.164,2.0287636363636365,3,
0.164,2.0378545454545454,4,
0.164,2.0469454545454546,5,
0.164,2.0560363636363634,6,
0.164,2.0651272727272727,7,
0.164,2.074218181818182,8,
0.164,2.0833090909090908,9,
0.165,2.010590909090909,1,
0.165,2.019681818181818,2,
0.165,2.0287727272727274,3,
0.165,2.037863636363636,4,
0.165,2.0469545454545455,5,
0.165,2.0560454545454547,6,
0.165,2.0651363636363635,7,
0.165,2.074227272727273,8,
0.165,2.0833181818181816,9,
0.166,2.0106,1,
0.166,2.019690909090909,2,
0.166,2.0287818181818182,3,
0.166,2.037872727272727,4,
0.166,2.0469636363636363,5,
0.166,2.0560545454545456,6,
0.166,2.0651454545454544,7,
0.166,2.0742363636363637,8,
0.166,2.083327272727273,9,
0.167,2.010609090909091,1,
0.167,2.0197,2,
0.167,2.028790909090909,3,
0.167,2.0378818181818183,4,
0.167,2.046972727272727,5,
0.167,2.0560636363636364,6,
0.167,2.0651545454545452,7,
0.167,2.0742454545454545,8,
0.167,2.0833363636363638,9,
0.168,2.010618181818182,1,
0.168,2.019709090909091,2,
0.168,2.0288,3,
0.168,2.037890909090909,4,
0.168,2.046981818181818,5,
0.168,2.0560727272727273,6,
0.168,2.0651636363636365,7,
0.168,2.0742545454545454,8,
0.168,2.0833454545454546,9,
0.169,2.0106272727272727,1,
0.169,2.019718181818182,2,
0.169,2.028809090909091,3,
0.169,2.0379,4,
0.169,2.0469909090909093,5,
0.169,2.056081818181818,6,
0.169,2.0651727272727274,7,
0.169,2.074263636363636,8,
0.169,2.0833545454545455,9,
0.17,2.0106363636363636,1,
0.17,2.019727272727273,2,
0.17,2.0288181818181816,3,
0.17,2.037909090909091,4,
0.17,2.047,5,
0.17,2.056090909090909,6,
0.17,2.0651818181818182,7,
0.17,2.074272727272727,8,
0.17,2.0833636363636363,9,
0.171,2.0106454545454544,1,
0.171,2.0197363636363637,2,
0.171,2.028827272727273,3,
0.171,2.0379181818181817,4,
0.171,2.047009090909091,5,
0.171,2.0561,6,
0.171,2.065190909090909,7,
0.171,2.0742818181818183,8,
0.171,2.083372727272727,9,
0.172,2.0106545454545453,1,
0.172,2.0197454545454545,2,
0.172,2.0288363636363638,3,
0.172,2.0379272727272726,4,
0.172,2.047018181818182,5,
0.172,2.056109090909091,6,
0.172,2.0652,7,
0.172,2.074290909090909,8,
0.172,2.083381818181818,9,
0.173,2.0106636363636365,1,
0.173,2.0197545454545454,2,
0.173,2.0288454545454546,3,
0.173,2.0379363636363634,4,
0.173,2.0470272727272727,5,
0.173,2.056118181818182,6,
0.173,2.0652090909090908,7,
0.173,2.0743,8,
0.173,2.0833909090909093,9,
0.174,2.0106727272727274,1,
0.174,2.019763636363636,2,
0.174,2.0288545454545455,3,
0.174,2.0379454545454547,4,
0.174,2.0470363636363635,5,
0.174,2.056127272727273,6,
0.174,2.0652181818181816,7,
0.174,2.074309090909091,8,
0.174,2.0834,9,
0.175,2.0106818181818182,1,
0.175,2.019772727272727,2,
0.175,2.0288636363636363,3,
0.175,2.0379545454545456,4,
0.175,2.0470454545454544,5,
0.175,2.0561363636363637,6,
0.175,2.065227272727273,7,
0.175,2.0743181818181817,8,
0.175,2.083409090909091,9,
0.176,2.010690909090909,1,
0.176,2.0197818181818183,2,
0.176,2.028872727272727,3,
0.176,2.0379636363636364,4,
0.176,2.0470545454545452,5,
0.176,2.0561454545454545,6,
0.176,2.0652363636363638,7,
0.176,2.0743272727272726,8,
0.176,2.083418181818182,9,
0.177,2.0107,1,
0.177,2.019790909090909,2,
0.177,2.028881818181818,3,
0.177,2.0379727272727273,4,
0.177,2.0470636363636365,5,
0.177,2.0561545454545453,6,
0.177,2.0652454545454546,7,
0.177,2.0743363636363634,8,
0.177,2.0834272727272727,9,
0.178,2.010709090909091,1,
0.178,2.0198,2,
0.178,2.0288909090909093,3,
0.178,2.037981818181818,4,
0.178,2.0470727272727274,5,
0.178,2.056163636363636,6,
0.178,2.0652545454545455,7,
0.178,2.0743454545454547,8,
0.178,2.0834363636363635,9,
0.179,2.0107181818181816,1,
0.179,2.019809090909091,2,
0.179,2.0289,3,
0.179,2.037990909090909,4,
0.179,2.0470818181818182,5,
0.179,2.0561727272727275,6,
0.179,2.0652636363636363,7,
0.179,2.0743545454545456,8,
0.179,2.0834454545454544,9,
0.18,2.010727272727273,1,
0.18,2.0198181818181817,2,
0.18,2.028909090909091,3,
0.18,2.038,4,
0.18,2.047090909090909,5,
0.18,2.0561818181818183,6,
0.18,2.065272727272727,7,
0.18,2.0743636363636364,8,
0.18,2.0834545454545452,9,
0.181,2.0107363636363638,1,
0.181,2.0198272727272726,2,
0.181,2.028918181818182,3,
0.181,2.038009090909091,4,
0.181,2.0471,5,
0.181,2.056190909090909,6,
0.181,2.065281818181818,7,
0.181,2.0743727272727273,8,
0.181,2.0834636363636365,9,
0.182,2.0107454545454546,1,
0.182,2.0198363636363634,2,
0.182,2.0289272727272727,3,
0.182,2.038018181818182,4,
0.182,2.0471090909090908,5,
0.182,2.0562,6,
0.182,2.0652909090909093,7,
0.182,2.074381818181818,8,
0.182,2.0834727272727274,9,
0.183,2.0107545454545455,1,
0.183,2.0198454545454547,2,
0.183,2.0289363636363635,3,
0.183,2.038027272727273,4,
0.183,2.0471181818181816,5,
0.183,2.056209090909091,6,
0.183,2.0653,7,
0.183,2.074390909090909,8,
0.183,2.083481818181818,9,
0.184,2.0107636363636363,1,
0.184,2.0198545454545456,2,
0.184,2.0289454545454544,3,
0.184,2.0380363636363636,4,
0.184,2.047127272727273,5,
0.184,2.0562181818181817,6,
0.184,2.065309090909091,7,
0.184,2.0744,8,
0.184,2.083490909090909,9,
0.185,2.010772727272727,1,
0.185,2.0198636363636364,2,
0.185,2.0289545454545452,3,
0.185,2.0380454545454545,4,
0.185,2.0471363636363638,5,
0.185,2.0562272727272726,6,
0.185,2.065318181818182,7,
0.185,2.074409090909091,8,
0.185,2.0835,9,
0.186,2.010781818181818,1,
0.186,2.0198727272727273,2,
0.186,2.0289636363636365,3,
0.186,2.0380545454545453,4,
0.186,2.0471454545454546,5,
0.186,2.0562363636363634,6,
0.186,2.0653272727272727,7,
0.186,2.074418181818182,8,
0.186,2.0835090909090908,9,
0.187,2.0107909090909093,1,
0.187,2.019881818181818,2,
0.187,2.0289727272727274,3,
0.187,2.038063636363636,4,
0.187,2.0471545454545454,5,
0.187,2.0562454545454547,6,
0.187,2.0653363636363635,7,
0.187,2.074427272727273,8,
0.187,2.0835181818181816,9,
0.188,2.0108,1,
0.188,2.019890909090909,2,
0.188,2.028981818181818,3,
0.188,2.0380727272727275,4,
0.188,2.0471636363636363,5,
0.188,2.0562545454545456,6,
0.188,2.0653454545454544,7,
0.188,2.0744363636363636,8,
0.188,2.083527272727273,9,
0.189,2.010809090909091,1,
0.189,2.0199,2,
0.189,2.028990909090909,3,
0.189,2.0380818181818183,4,
0.189,2.047172727272727,5,
0.189,2.0562636363636364,6,
0.189,2.0653545454545457,7,
0.189,2.0744454545454545,8,
0.189,2.0835363636363637,9,
0.19,2.010818181818182,1,
0.19,2.019909090909091,2,
0.19,2.029,3,
0.19,2.038090909090909,4,
0.19,2.047181818181818,5,
0.19,2.0562727272727273,6,
0.19,2.0653636363636365,7,
0.19,2.0744545454545453,8,
0.19,2.0835454545454546,9,
0.191,2.0108272727272727,1,
0.191,2.019918181818182,2,
0.191,2.0290090909090908,3,
0.191,2.0381,4,
0.191,2.0471909090909093,5,
0.191,2.056281818181818,6,
0.191,2.0653727272727274,7,
0.191,2.074463636363636,8,
0.191,2.0835545454545454,9,
0.192,2.0108363636363635,1,
0.192,2.019927272727273,2,
0.192,2.0290181818181816,3,
0.192,2.038109090909091,4,
0.192,2.0472,5,
0.192,2.056290909090909,6,
0.192,2.065381818181818,7,
0.192,2.0744727272727275,8,
0.192,2.0835636363636363,9,
0.193,2.0108454545454544,1,
0.193,2.0199363636363636,2,
0.193,2.029027272727273,3,
0.193,2.0381181818181817,4,
0.193,2.047209090909091,5,
0.193,2.0563,6,
0.193,2.065390909090909,7,
0.193,2.0744818181818183,8,
0.193,2.083572727272727,9,
0.194,2.0108545454545457,1,
0.194,2.0199454545454545,2,
0.194,2.0290363636363637,3,
0.194,2.0381272727272726,4,
0.194,2.047218181818182,5,
0.194,2.056309090909091,6,
0.194,2.0654,7,
0.194,2.074490909090909,8,
0.194,2.083581818181818,9,
0.195,2.0108636363636365,1,
0.195,2.0199545454545453,2,
0.195,2.0290454545454546,3,
0.195,2.038136363636364,4,
0.195,2.0472272727272727,5,
0.195,2.056318181818182,6,
0.195,2.0654090909090908,7,
0.195,2.0745,8,
0.195,2.0835909090909093,9,
0.196,2.0108727272727274,1,
0.196,2.019963636363636,2,
0.196,2.0290545454545454,3,
0.196,2.0381454545454547,4,
0.196,2.0472363636363635,5,
0.196,2.056327272727273,6,
0.196,2.065418181818182,7,
0.196,2.074509090909091,8,
0.196,2.0836,9,
0.197,2.010881818181818,1,
0.197,2.0199727272727275,2,
0.197,2.0290636363636363,3,
0.197,2.0381545454545456,4,
0.197,2.0472454545454544,5,
0.197,2.0563363636363636,6,
0.197,2.065427272727273,7,
0.197,2.0745181818181817,8,
0.197,2.083609090909091,9,
0.198,2.010890909090909,1,
0.198,2.0199818181818183,2,
0.198,2.029072727272727,3,
0.198,2.0381636363636364,4,
0.198,2.0472545454545457,5,
0.198,2.0563454545454545,6,
0.198,2.0654363636363637,7,
0.198,2.0745272727272726,8,
0.198,2.083618181818182,9,
0.199,2.0109,1,
0.199,2.019990909090909,2,
0.199,2.029081818181818,3,
0.199,2.0381727272727272,4,
0.199,2.0472636363636365,5,
0.199,2.0563545454545453,6,
0.199,2.0654454545454546,7,
0.199,2.074536363636364,8,
0.199,2.0836272727272727,9,
0.2,2.0109090909090908,1,
0.2,2.02,2,
0.2,2.0290909090909093,3,
0.2,2.038181818181818,4,
0.2,2.0472727272727274,5,
0.2,2.056363636363636,6,
0.2,2.0654545454545454,7,
0.2,2.0745454545454547,8,
0.2,2.0836363636363635,9,
0.201,2.0109181818181816,1,
0.201,2.020009090909091,2,
0.201,2.0291,3,
0.201,2.038190909090909,4,
0.201,2.047281818181818,5,
0.201,2.0563727272727275,6,
0.201,2.0654636363636363,7,
0.201,2.0745545454545455,8,
0.201,2.0836454545454544,9,
0.202,2.010927272727273,1,
0.202,2.0200181818181817,2,
0.202,2.029109090909091,3,
0.202,2.0382,4,
0.202,2.047290909090909,5,
0.202,2.0563818181818183,6,
0.202,2.065472727272727,7,
0.202,2.0745636363636364,8,
0.202,2.0836545454545456,9,
0.203,2.0109363636363637,1,
0.203,2.0200272727272726,2,
0.203,2.029118181818182,3,
0.203,2.038209090909091,4,
0.203,2.0473,5,
0.203,2.056390909090909,6,
0.203,2.065481818181818,7,
0.203,2.0745727272727272,8,
0.203,2.0836636363636365,9,
0.204,2.0109454545454546,1,
0.204,2.020036363636364,2,
0.204,2.0291272727272727,3,
0.204,2.038218181818182,4,
0.204,2.0473090909090907,5,
0.204,2.0564,6,
0.204,2.0654909090909093,7,
0.204,2.074581818181818,8,
0.204,2.0836727272727273,9,
0.205,2.0109545454545454,1,
0.205,2.0200454545454547,2,
0.205,2.0291363636363635,3,
0.205,2.0382272727272728,4,
0.205,2.047318181818182,5,
0.205,2.056409090909091,6,
0.205,2.0655,7,
0.205,2.074590909090909,8,
0.205,2.083681818181818,9,
0.206,2.0109636363636363,1,
0.206,2.0200545454545455,2,
0.206,2.0291454545454544,3,
0.206,2.0382363636363636,4,
0.206,2.047327272727273,5,
0.206,2.0564181818181817,6,
0.206,2.065509090909091,7,
0.206,2.0746,8,
0.206,2.083690909090909,9,
0.207,2.010972727272727,1,
0.207,2.0200636363636364,2,
0.207,2.0291545454545457,3,
0.207,2.0382454545454545,4,
0.207,2.0473363636363637,5,
0.207,2.0564272727272725,6,
0.207,2.065518181818182,7,
0.207,2.074609090909091,8,
0.207,2.0837,9,
0.208,2.010981818181818,1,
0.208,2.0200727272727272,2,
0.208,2.0291636363636365,3,
0.208,2.0382545454545453,4,
0.208,2.0473454545454546,5,
0.208,2.056436363636364,6,
0.208,2.0655272727272727,7,
0.208,2.074618181818182,8,
0.208,2.0837090909090907,9,
0.209,2.0109909090909093,1,
0.209,2.020081818181818,2,
0.209,2.0291727272727274,3,
0.209,2.038263636363636,4,
0.209,2.0473545454545454,5,
0.209,2.0564454545454547,6,
0.209,2.0655363636363635,7,
0.209,2.0746272727272728,8,
0.209,2.083718181818182,9,
0.21,2.011,1,
0.21,2.020090909090909,2,
0.21,2.029181818181818,3,
0.21,2.0382727272727275,4,
0.21,2.0473636363636363,5,
0.21,2.0564545454545455,6,
0.21,2.0655454545454544,7,
0.21,2.0746363636363636,8,
0.21,2.083727272727273,9,
0.211,2.011009090909091,1,
0.211,2.0201,2,
0.211,2.029190909090909,3,
0.211,2.0382818181818183,4,
0.211,2.047372727272727,5,
0.211,2.0564636363636364,6,
0.211,2.0655545454545456,7,
0.211,2.0746454545454545,8,
0.211,2.0837363636363637,9,
0.212,2.011018181818182,1,
0.212,2.020109090909091,2,
0.212,2.0292,3,
0.212,2.038290909090909,4,
0.212,2.047381818181818,5,
0.212,2.0564727272727272,6,
0.212,2.0655636363636365,7,
0.212,2.0746545454545453,8,
0.212,2.0837454545454546,9,
0.213,2.0110272727272727,1,
0.213,2.020118181818182,2,
0.213,2.0292090909090907,3,
0.213,2.0383,4,
0.213,2.0473909090909093,5,
0.213,2.056481818181818,6,
0.213,2.0655727272727273,7,
0.213,2.074663636363636,8,
0.213,2.0837545454545454,9,
0.214,2.0110363636363635,1,
0.214,2.0201272727272728,2,
0.214,2.029218181818182,3,
0.214,2.038309090909091,4,
0.214,2.0474,5,
0.214,2.056490909090909,6,
0.214,2.065581818181818,7,
0.214,2.0746727272727274,8,
0.214,2.0837636363636363,9,
0.215,2.0110454545454544,1,
0.215,2.0201363636363636,2,
0.215,2.029227272727273,3,
0.215,2.0383181818181817,4,
0.215,2.047409090909091,5,
0.215,2.0565,6,
0.215,2.065590909090909,7,
0.215,2.0746818181818183,8,
0.215,2.083772727272727,9,
0.216,2.0110545454545457,1,
0.216,2.0201454545454545,2,
0.216,2.0292363636363637,3,
0.216,2.0383272727272725,4,
0.216,2.047418181818182,5,
0.216,2.056509090909091,6,
0.216,2.0656,7,
0.216,2.074690909090909,8,
0.216,2.0837818181818184,9,
0.217,2.0110636363636365,1,
0.217,2.0201545454545453,2,
0.217,2.0292454545454546,3,
0.217,2.038336363636364,4,
0.217,2.0474272727272727,5,
0.217,2.056518181818182,6,
0.217,2.0656090909090907,7,
0.217,2.0747,8,
0.217,2.0837909090909092,9,
0.218,2.0110727272727273,1,
0.218,2.020163636363636,2,
0.218,2.0292545454545454,3,
0.218,2.0383454545454547,4,
0.218,2.0474363636363635,5,
0.218,2.0565272727272728,6,
0.218,2.065618181818182,7,
0.218,2.074709090909091,8,
0.218,2.0838,9,
0.219,2.011081818181818,1,
0.219,2.0201727272727275,2,
0.219,2.0292636363636363,3,
0.219,2.0383545454545455,4,
0.219,2.0474454545454543,5,
0.219,2.0565363636363636,6,
0.219,2.065627272727273,7,
0.219,2.0747181818181817,8,
0.219,2.083809090909091,9,
0.22,2.011090909090909,1,
0.22,2.0201818181818183,2,
0.22,2.029272727272727,3,
0.22,2.0383636363636364,4,
0.22,2.0474545454545456,5,
0.22,2.0565454545454545,6,
0.22,2.0656363636363637,7,
0.22,2.0747272727272725,8,
0.22,2.083818181818182,9,
0.221,2.0111,1,
0.221,2.020190909090909,2,
0.221,2.029281818181818,3,
0.221,2.0383727272727272,4,
0.221,2.0474636363636365,5,
0.221,2.0565545454545453,6,
0.221,2.0656454545454546,7,
0.221,2.074736363636364,8,
0.221,2.0838272727272726,9,
0.222,2.0111090909090907,1,
0.222,2.0202,2,
0.222,2.0292909090909093,3,
0.222,2.038381818181818,4,
0.222,2.0474727272727273,5,
0.222,2.056563636363636,6,
0.222,2.0656545454545454,7,
0.222,2.0747454545454547,8,
0.222,2.0838363636363635,9,
0.223,2.011118181818182,1,
0.223,2.020209090909091,2,
0.223,2.0293,3,
0.223,2.038390909090909,4,
0.223,2.047481818181818,5,
0.223,2.0565727272727274,6,
0.223,2.0656636363636363,7,
0.223,2.0747545454545455,8,
0.223,2.083845454545455,9,
0.224,2.011127272727273,1,
0.224,2.0202181818181817,2,
0.224,2.029309090909091,3,
0.224,2.0384,4,
0.224,2.047490909090909,5,
0.224,2.0565818181818183,6,
0.224,2.065672727272727,7,
0.224,2.0747636363636364,8,
0.224,2.0838545454545456,9,
0.225,2.0111363636363637,1,
0.225,2.0202272727272725,2,
0.225,2.029318181818182,3,
0.225,2.038409090909091,4,
0.225,2.0475,5,
0.225,2.056590909090909,6,
0.225,2.065681818181818,7,
0.225,2.074772727272727,8,
0.225,2.0838636363636365,9,
0.226,2.0111454545454546,1,
0.226,2.020236363636364,2,
0.226,2.0293272727272726,3,
0.226,2.038418181818182,4,
0.226,2.0475090909090907,5,
0.226,2.0566,6,
0.226,2.0656909090909092,7,
0.226,2.074781818181818,8,
0.226,2.0838727272727273,9,
0.227,2.0111545454545454,1,
0.227,2.0202454545454547,2,
0.227,2.0293363636363635,3,
0.227,2.0384272727272728,4,
0.227,2.047518181818182,5,
0.227,2.056609090909091,6,
0.227,2.0657,7,
0.227,2.074790909090909,8,
0.227,2.083881818181818,9,
0.228,2.0111636363636363,1,
0.228,2.0202545454545455,2,
0.228,2.0293454545454543,3,
0.228,2.0384363636363636,4,
0.228,2.047527272727273,5,
0.228,2.0566181818181817,6,
0.228,2.065709090909091,7,
0.228,2.0748,8,
0.228,2.083890909090909,9,
0.229,2.011172727272727,1,
0.229,2.0202636363636364,2,
0.229,2.0293545454545456,3,
0.229,2.0384454545454544,4,
0.229,2.0475363636363637,5,
0.229,2.0566272727272725,6,
0.229,2.065718181818182,7,
0.229,2.074809090909091,8,
0.229,2.0839,9,
0.23,2.011181818181818,1,
0.23,2.020272727272727,2,
0.23,2.0293636363636365,3,
0.23,2.0384545454545453,4,
0.23,2.0475454545454546,5,
0.23,2.056636363636364,6,
0.23,2.0657272727272726,7,
0.23,2.074818181818182,8,
0.23,2.0839090909090907,9,
0.231,2.0111909090909093,1,
0.231,2.020281818181818,2,
0.231,2.0293727272727273,3,
0.231,2.038463636363636,4,
0.231,2.0475545454545454,5,
0.231,2.0566454545454547,6,
0.231,2.0657363636363635,7,
0.231,2.0748272727272727,8,
0.231,2.083918181818182,9,
0.232,2.0112,1,
0.232,2.020290909090909,2,
0.232,2.029381818181818,3,
0.232,2.0384727272727274,4,
0.232,2.0475636363636363,5,
0.232,2.0566545454545455,6,
0.232,2.0657454545454543,7,
0.232,2.0748363636363636,8,
0.232,2.083927272727273,9,
0.233,2.011209090909091,1,
0.233,2.0203,2,
0.233,2.029390909090909,3,
0.233,2.0384818181818183,4,
0.233,2.047572727272727,5,
0.233,2.0566636363636364,6,
0.233,2.0657545454545456,7,
0.233,2.0748454545454544,8,
0.233,2.0839363636363637,9,
0.234,2.011218181818182,1,
0.234,2.020309090909091,2,
0.234,2.0294,3,
0.234,2.038490909090909,4,
0.234,2.0475818181818184,5,
0.234,2.056672727272727,6,
0.234,2.0657636363636365,7,
0.234,2.0748545454545453,8,
0.234,2.0839454545454545,9,
0.235,2.0112272727272726,1,
0.235,2.020318181818182,2,
0.235,2.0294090909090907,3,
0.235,2.0385,4,
0.235,2.0475909090909092,5,
0.235,2.056681818181818,6,
0.235,2.0657727272727273,7,
0.235,2.074863636363636,8,
0.235,2.0839545454545454,9,
0.236,2.0112363636363635,1,
0.236,2.0203272727272727,2,
0.236,2.029418181818182,3,
0.236,2.038509090909091,4,
0.236,2.0476,5,
0.236,2.056690909090909,6,
0.236,2.065781818181818,7,
0.236,2.0748727272727274,8,
0.236,2.0839636363636362,9,
0.237,2.0112454545454543,1,
0.237,2.0203363636363636,2,
0.237,2.029427272727273,3,
0.237,2.0385181818181817,4,
0.237,2.047609090909091,5,
0.237,2.0567,6,
0.237,2.065790909090909,7,
0.237,2.0748818181818183,8,
0.237,2.083972727272727,9,
0.238,2.0112545454545456,1,
0.238,2.0203454545454544,2,
0.238,2.0294363636363637,3,
0.238,2.0385272727272725,4,
0.238,2.047618181818182,5,
0.238,2.056709090909091,6,
0.238,2.0658,7,
0.238,2.074890909090909,8,
0.238,2.0839818181818184,9,
0.239,2.0112636363636365,1,
0.239,2.0203545454545453,2,
0.239,2.0294454545454546,3,
0.239,2.038536363636364,4,
0.239,2.0476272727272726,5,
0.239,2.056718181818182,6,
0.239,2.0658090909090907,7,
0.239,2.0749,8,
0.239,2.0839909090909092,9,
0.24,2.0112727272727273,1,
0.24,2.0203636363636366,2,
0.24,2.0294545454545454,3,
0.24,2.0385454545454547,4,
0.24,2.0476363636363635,5,
0.24,2.0567272727272727,6,
0.24,2.065818181818182,7,
0.24,2.074909090909091,8,
0.24,2.084,9,
0.241,2.011281818181818,1,
0.241,2.0203727272727274,2,
0.241,2.0294636363636362,3,
0.241,2.0385545454545455,4,
0.241,2.0476454545454543,5,
0.241,2.0567363636363636,6,
0.241,2.065827272727273,7,
0.241,2.0749181818181817,8,
0.241,2.084009090909091,9,
0.242,2.011290909090909,1,
0.242,2.0203818181818183,2,
0.242,2.029472727272727,3,
0.242,2.0385636363636364,4,
0.242,2.0476545454545456,5,
0.242,2.0567454545454544,6,
0.242,2.0658363636363637,7,
0.242,2.0749272727272725,8,
0.242,2.0840181818181818,9,
0.243,2.0113,1,
0.243,2.020390909090909,2,
0.243,2.0294818181818184,3,
0.243,2.038572727272727,4,
0.243,2.0476636363636365,5,
0.243,2.0567545454545453,6,
0.243,2.0658454545454545,7,
0.243,2.074936363636364,8,
0.243,2.0840272727272726,9,
0.244,2.0113090909090907,1,
0.244,2.0204,2,
0.244,2.0294909090909092,3,
0.244,2.038581818181818,4,
0.244,2.0476727272727273,5,
0.244,2.0567636363636366,6,
0.244,2.0658545454545454,7,
0.244,2.0749454545454546,8,
0.244,2.0840363636363635,9,
0.245,2.011318181818182,1,
0.245,2.020409090909091,2,
0.245,2.0295,3,
0.245,2.038590909090909,4,
0.245,2.047681818181818,5,
0.245,2.0567727272727274,6,
0.245,2.0658636363636362,7,
0.245,2.0749545454545455,8,
0.245,2.0840454545454543,9,
0.246,2.011327272727273,1,
0.246,2.0204181818181817,2,
0.246,2.029509090909091,3,
0.246,2.0386,4,
0.246,2.047690909090909,5,
0.246,2.0567818181818183,6,
0.246,2.065872727272727,7,
0.246,2.0749636363636363,8,
0.246,2.0840545454545456,9,
