IV,C,DV,Other
,,,
TIME (SEC),FUEL WEIGHT (LBS),POINTS,M2 max value is set to 1.5 (m2_max)
0.241,7,2.1327557822000376,BOXSCORE : (2.5)
0.241,8,2.1514632651773273,BOXSCORE : (2.5)
0.241,9,2.1701707481546166,BOXSCORE : (2.5)
0.242,1,2.0205183673294913,BOXSCORE : (2.5)
0.242,2,2.0392258503067806,BOXSCORE : (2.5)
0.242,3,2.0579333332840704,BOXSCORE : (2.5)
0.242,4,2.0766408162613597,BOXSCORE : (2.5)
0.242,5,2.0953482992386494,BOXSCORE : (2.5)
0.242,6,2.114055782215939,BOXSCORE : (2.5)
0.242,7,2.1327632651932285,BOXSCORE : (2.5)
0.242,8,2.151470748170518,BOXSCORE : (2.5)
0.242,9,2.1701782311478075,BOXSCORE : (2.5)
0.243,1,2.020525850322682,BOXSCORE : (2.5)
0.243,2,2.0392333332999715,BOXSCORE : (2.5)
0.243,3,2.057940816277261,BOXSCORE : (2.5)
0.243,4,2.076648299254551,BOXSCORE : (2.5)
0.243,5,2.0953557822318403,BOXSCORE : (2.5)
0.243,6,2.11406326520913,BOXSCORE : (2.5)
0.243,7,2.1327707481864193,BOXSCORE : (2.5)
0.243,8,2.151478231163709,BOXSCORE : (2.5)
0.243,9,2.1701857141409984,BOXSCORE : (2.5)
0.244,1,2.020533333315873,BOXSCORE : (2.5)
0.244,2,2.039240816293163,BOXSCORE : (2.5)
0.244,3,2.057948299270452,BOXSCORE : (2.5)
0.244,4,2.076655782247742,BOXSCORE : (2.5)
0.244,5,2.095363265225031,BOXSCORE : (2.5)
0.244,6,2.114070748202321,BOXSCORE : (2.5)
0.244,7,2.13277823117961,BOXSCORE : (2.5)
0.244,8,2.1514857141569,BOXSCORE : (2.5)
0.244,9,2.1701931971341892,BOXSCORE : (2.5)
0.245,1,2.020540816309064,BOXSCORE : (2.5)
0.245,2,2.0392482992863536,BOXSCORE : (2.5)
0.245,3,2.057955782263643,BOXSCORE : (2.5)
0.245,4,2.0766632652409327,BOXSCORE : (2.5)
0.245,5,2.095370748218222,BOXSCORE : (2.5)
0.245,6,2.1140782311955117,BOXSCORE : (2.5)
0.245,7,2.132785714172801,BOXSCORE : (2.5)
0.245,8,2.151493197150091,BOXSCORE : (2.5)
0.245,9,2.1702006801273805,BOXSCORE : (2.5)
0.246,1,2.0205482993022548,BOXSCORE : (2.5)
0.246,2,2.0392557822795445,BOXSCORE : (2.5)
0.246,3,2.057963265256834,BOXSCORE : (2.5)
0.246,4,2.0766707482341236,BOXSCORE : (2.5)
0.246,5,2.095378231211413,BOXSCORE : (2.5)
0.246,6,2.1140857141887026,BOXSCORE : (2.5)
0.246,7,2.1327931971659924,BOXSCORE : (2.5)
0.246,8,2.1515006801432817,BOXSCORE : (2.5)
0.246,9,2.1702081631205714,BOXSCORE : (2.5)
0.247,1,2.0205557822954456,BOXSCORE : (2.5)
0.247,2,2.0392632652727354,BOXSCORE : (2.5)
0.247,3,2.0579707482500247,BOXSCORE : (2.5)
0.247,4,2.0766782312273144,BOXSCORE : (2.5)
0.247,5,2.095385714204604,BOXSCORE : (2.5)
0.247,6,2.1140931971818935,BOXSCORE : (2.5)
0.247,7,2.1328006801591832,BOXSCORE : (2.5)
0.247,8,2.1515081631364725,BOXSCORE : (2.5)
0.247,9,2.1702156461137623,BOXSCORE : (2.5)
0.248,1,2.0205632652886365,BOXSCORE : (2.5)
0.248,2,2.0392707482659262,BOXSCORE : (2.5)
0.248,3,2.057978231243216,BOXSCORE : (2.5)
0.248,4,2.0766857142205053,BOXSCORE : (2.5)
0.248,5,2.095393197197795,BOXSCORE : (2.5)
0.248,6,2.1141006801750843,BOXSCORE : (2.5)
0.248,7,2.132808163152374,BOXSCORE : (2.5)
0.248,8,2.1515156461296634,BOXSCORE : (2.5)
0.248,9,2.170223129106953,BOXSCORE : (2.5)
0.249,1,2.020570748281828,BOXSCORE : (2.5)
0.249,2,2.039278231259117,BOXSCORE : (2.5)
0.249,3,2.057985714236407,BOXSCORE : (2.5)
0.249,4,2.076693197213696,BOXSCORE : (2.5)
0.249,5,2.095400680190986,BOXSCORE : (2.5)
0.249,6,2.114108163168275,BOXSCORE : (2.5)
0.249,7,2.132815646145565,BOXSCORE : (2.5)
0.249,8,2.1515231291228547,BOXSCORE : (2.5)
0.249,9,2.170230612100144,BOXSCORE : (2.5)
0.25,1,2.0205782312750187,BOXSCORE : (2.5)
0.25,2,2.039285714252308,BOXSCORE : (2.5)
0.25,3,2.0579931972295977,BOXSCORE : (2.5)
0.25,4,2.076700680206887,BOXSCORE : (2.5)
0.25,5,2.0954081631841768,BOXSCORE : (2.5)
0.25,6,2.114115646161466,BOXSCORE : (2.5)
0.25,7,2.132823129138756,BOXSCORE : (2.5)
0.25,8,2.1515306121160456,BOXSCORE : (2.5)
0.25,9,2.170238095093335,BOXSCORE : (2.5)
0.251,1,2.0205857142682095,BOXSCORE : (2.5)
0.251,2,2.039293197245499,BOXSCORE : (2.5)
0.251,3,2.0580006802227886,BOXSCORE : (2.5)
0.251,4,2.076708163200078,BOXSCORE : (2.5)
0.251,5,2.0954156461773676,BOXSCORE : (2.5)
0.251,6,2.1141231291546574,BOXSCORE : (2.5)
0.251,7,2.1328306121319467,BOXSCORE : (2.5)
0.251,8,2.1515380951092364,BOXSCORE : (2.5)
0.251,9,2.1702455780865257,BOXSCORE : (2.5)
0.252,1,2.0205931972614004,BOXSCORE : (2.5)
0.252,2,2.0393006802386897,BOXSCORE : (2.5)
0.252,3,2.0580081632159795,BOXSCORE : (2.5)
0.252,4,2.076715646193269,BOXSCORE : (2.5)
0.252,5,2.0954231291705585,BOXSCORE : (2.5)
0.252,6,2.1141306121478483,BOXSCORE : (2.5)
0.252,7,2.1328380951251376,BOXSCORE : (2.5)
0.252,8,2.1515455781024273,BOXSCORE : (2.5)
0.252,9,2.1702530610797166,BOXSCORE : (2.5)
0.253,1,2.0206006802545913,BOXSCORE : (2.5)
0.253,2,2.039308163231881,BOXSCORE : (2.5)
0.253,3,2.0580156462091703,BOXSCORE : (2.5)
0.253,4,2.07672312918646,BOXSCORE : (2.5)
0.253,5,2.0954306121637494,BOXSCORE : (2.5)
0.253,6,2.114138095141039,BOXSCORE : (2.5)
0.253,7,2.1328455781183284,BOXSCORE : (2.5)
0.253,8,2.151553061095618,BOXSCORE : (2.5)
0.253,9,2.1702605440729075,BOXSCORE : (2.5)
0.254,1,2.020608163247782,BOXSCORE : (2.5)
0.254,2,2.039315646225072,BOXSCORE : (2.5)
0.254,3,2.058023129202361,BOXSCORE : (2.5)
0.254,4,2.076730612179651,BOXSCORE : (2.5)
0.254,5,2.0954380951569402,BOXSCORE : (2.5)
0.254,6,2.11414557813423,BOXSCORE : (2.5)
0.254,7,2.1328530611115193,BOXSCORE : (2.5)
0.254,8,2.151560544088809,BOXSCORE : (2.5)
0.254,9,2.170268027066099,BOXSCORE : (2.5)
0.255,1,2.020615646240973,BOXSCORE : (2.5)
0.255,2,2.0393231292182628,BOXSCORE : (2.5)
0.255,3,2.058030612195552,BOXSCORE : (2.5)
0.255,4,2.076738095172842,BOXSCORE : (2.5)
0.255,5,2.095445578150131,BOXSCORE : (2.5)
0.255,6,2.114153061127421,BOXSCORE : (2.5)
0.255,7,2.1328605441047106,BOXSCORE : (2.5)
0.255,8,2.151568027082,BOXSCORE : (2.5)
0.255,9,2.1702755100592896,BOXSCORE : (2.5)
0.256,1,2.020623129234164,BOXSCORE : (2.5)
0.256,2,2.0393306122114536,BOXSCORE : (2.5)
0.256,3,2.058038095188743,BOXSCORE : (2.5)
0.256,4,2.0767455781660327,BOXSCORE : (2.5)
0.256,5,2.0954530611433224,BOXSCORE : (2.5)
0.256,6,2.1141605441206117,BOXSCORE : (2.5)
0.256,7,2.1328680270979015,BOXSCORE : (2.5)
0.256,8,2.1515755100751908,BOXSCORE : (2.5)
0.256,9,2.1702829930524805,BOXSCORE : (2.5)
0.257,1,2.0206306122273547,BOXSCORE : (2.5)
0.257,2,2.0393380952046445,BOXSCORE : (2.5)
0.257,3,2.0580455781819342,BOXSCORE : (2.5)
0.257,4,2.0767530611592235,BOXSCORE : (2.5)
0.257,5,2.0954605441365133,BOXSCORE : (2.5)
0.257,6,2.1141680271138026,BOXSCORE : (2.5)
0.257,7,2.1328755100910923,BOXSCORE : (2.5)
0.257,8,2.1515829930683816,BOXSCORE : (2.5)
0.257,9,2.1702904760456714,BOXSCORE : (2.5)
0.258,1,2.020638095220546,BOXSCORE : (2.5)
0.258,2,2.0393455781978354,BOXSCORE : (2.5)
0.258,3,2.058053061175125,BOXSCORE : (2.5)
0.258,4,2.0767605441524144,BOXSCORE : (2.5)
0.258,5,2.095468027129704,BOXSCORE : (2.5)
0.258,6,2.1141755101069934,BOXSCORE : (2.5)
0.258,7,2.132882993084283,BOXSCORE : (2.5)
0.258,8,2.1515904760615725,BOXSCORE : (2.5)
0.258,9,2.1702979590388622,BOXSCORE : (2.5)
0.259,1,2.020645578213737,BOXSCORE : (2.5)
0.259,2,2.039353061191026,BOXSCORE : (2.5)
0.259,3,2.058060544168316,BOXSCORE : (2.5)
0.259,4,2.0767680271456053,BOXSCORE : (2.5)
0.259,5,2.095475510122895,BOXSCORE : (2.5)
0.259,6,2.1141829931001843,BOXSCORE : (2.5)
0.259,7,2.132890476077474,BOXSCORE : (2.5)
0.259,8,2.151597959054764,BOXSCORE : (2.5)
0.259,9,2.170305442032053,BOXSCORE : (2.5)
0.26,1,2.020653061206928,BOXSCORE : (2.5)
0.26,2,2.039360544184217,BOXSCORE : (2.5)
0.26,3,2.058068027161507,BOXSCORE : (2.5)
0.26,4,2.076775510138796,BOXSCORE : (2.5)
0.26,5,2.095482993116086,BOXSCORE : (2.5)
0.26,6,2.1141904760933756,BOXSCORE : (2.5)
0.26,7,2.132897959070665,BOXSCORE : (2.5)
0.26,8,2.1516054420479547,BOXSCORE : (2.5)
0.26,9,2.170312925025244,BOXSCORE : (2.5)
0.261,1,2.0206605442001186,BOXSCORE : (2.5)
0.261,2,2.039368027177408,BOXSCORE : (2.5)
0.261,3,2.0580755101546977,BOXSCORE : (2.5)
0.261,4,2.0767829931319874,BOXSCORE : (2.5)
0.261,5,2.0954904761092767,BOXSCORE : (2.5)
0.261,6,2.1141979590865665,BOXSCORE : (2.5)
0.261,7,2.132905442063856,BOXSCORE : (2.5)
0.261,8,2.1516129250411455,BOXSCORE : (2.5)
0.261,9,2.170320408018435,BOXSCORE : (2.5)
0.262,1,2.0206680271933095,BOXSCORE : (2.5)
0.262,2,2.0393755101705993,BOXSCORE : (2.5)
0.262,3,2.0580829931478886,BOXSCORE : (2.5)
0.262,4,2.0767904761251783,BOXSCORE : (2.5)
0.262,5,2.0954979591024676,BOXSCORE : (2.5)
0.262,6,2.1142054420797574,BOXSCORE : (2.5)
0.262,7,2.1329129250570467,BOXSCORE : (2.5)
0.262,8,2.1516204080343364,BOXSCORE : (2.5)
0.262,9,2.170327891011626,BOXSCORE : (2.5)
0.263,1,2.0206755101865004,BOXSCORE : (2.5)
0.263,2,2.03938299316379,BOXSCORE : (2.5)
0.263,3,2.0580904761410794,BOXSCORE : (2.5)
0.263,4,2.076797959118369,BOXSCORE : (2.5)
0.263,5,2.0955054420956585,BOXSCORE : (2.5)
0.263,6,2.1142129250729482,BOXSCORE : (2.5)
0.263,7,2.1329204080502375,BOXSCORE : (2.5)
0.263,8,2.1516278910275273,BOXSCORE : (2.5)
0.263,9,2.170335374004817,BOXSCORE : (2.5)
0.264,1,2.0206829931796912,BOXSCORE : (2.5)
0.264,2,2.039390476156981,BOXSCORE : (2.5)
0.264,3,2.0580979591342703,BOXSCORE : (2.5)
0.264,4,2.07680544211156,BOXSCORE : (2.5)
0.264,5,2.0955129250888493,BOXSCORE : (2.5)
0.264,6,2.114220408066139,BOXSCORE : (2.5)
0.264,7,2.132927891043429,BOXSCORE : (2.5)
0.264,8,2.151635374020718,BOXSCORE : (2.5)
0.264,9,2.170342856998008,BOXSCORE : (2.5)
0.265,1,2.020690476172882,BOXSCORE : (2.5)
0.265,2,2.039397959150172,BOXSCORE : (2.5)
0.265,3,2.058105442127461,BOXSCORE : (2.5)
0.265,4,2.076812925104751,BOXSCORE : (2.5)
0.265,5,2.0955204080820407,BOXSCORE : (2.5)
0.265,6,2.11422789105933,BOXSCORE : (2.5)
0.265,7,2.1329353740366197,BOXSCORE : (2.5)
0.265,8,2.151642857013909,BOXSCORE : (2.5)
0.265,9,2.1703503399911988,BOXSCORE : (2.5)
0.266,1,2.020697959166073,BOXSCORE : (2.5)
0.266,2,2.0394054421433627,BOXSCORE : (2.5)
0.266,3,2.0581129251206525,BOXSCORE : (2.5)
0.266,4,2.0768204080979418,BOXSCORE : (2.5)
0.266,5,2.0955278910752315,BOXSCORE : (2.5)
0.266,6,2.114235374052521,BOXSCORE : (2.5)
0.266,7,2.1329428570298106,BOXSCORE : (2.5)
0.266,8,2.1516503400071,BOXSCORE : (2.5)
0.266,9,2.1703578229843896,BOXSCORE : (2.5)
0.267,1,2.0207054421592643,BOXSCORE : (2.5)
0.267,2,2.0394129251365536,BOXSCORE : (2.5)
0.267,3,2.0581204081138433,BOXSCORE : (2.5)
0.267,4,2.0768278910911326,BOXSCORE : (2.5)
0.267,5,2.0955353740684224,BOXSCORE : (2.5)
0.267,6,2.1142428570457117,BOXSCORE : (2.5)
0.267,7,2.1329503400230014,BOXSCORE : (2.5)
0.267,8,2.151657823000291,BOXSCORE : (2.5)
0.267,9,2.1703653059775805,BOXSCORE : (2.5)
0.268,1,2.020712925152455,BOXSCORE : (2.5)
0.268,2,2.0394204081297445,BOXSCORE : (2.5)
0.268,3,2.058127891107034,BOXSCORE : (2.5)
0.268,4,2.0768353740843235,BOXSCORE : (2.5)
0.268,5,2.0955428570616133,BOXSCORE : (2.5)
0.268,6,2.1142503400389026,BOXSCORE : (2.5)
0.268,7,2.1329578230161923,BOXSCORE : (2.5)
0.268,8,2.151665305993482,BOXSCORE : (2.5)
0.268,9,2.1703727889707713,BOXSCORE : (2.5)
0.269,1,2.020720408145646,BOXSCORE : (2.5)
0.269,2,2.0394278911229353,BOXSCORE : (2.5)
0.269,3,2.058135374100225,BOXSCORE : (2.5)
0.269,4,2.0768428570775144,BOXSCORE : (2.5)
0.269,5,2.095550340054804,BOXSCORE : (2.5)
0.269,6,2.114257823032094,BOXSCORE : (2.5)
0.269,7,2.132965306009383,BOXSCORE : (2.5)
0.269,8,2.151672788986673,BOXSCORE : (2.5)
0.269,9,2.170380271963962,BOXSCORE : (2.5)
0.27,1,2.020727891138837,BOXSCORE : (2.5)
0.27,2,2.039435374116126,BOXSCORE : (2.5)
0.27,3,2.058142857093416,BOXSCORE : (2.5)
0.27,4,2.0768503400707057,BOXSCORE : (2.5)
0.27,5,2.095557823047995,BOXSCORE : (2.5)
0.27,6,2.1142653060252847,BOXSCORE : (2.5)
0.27,7,2.132972789002574,BOXSCORE : (2.5)
0.27,8,2.151680271979864,BOXSCORE : (2.5)
0.27,9,2.170387754957153,BOXSCORE : (2.5)
0.271,1,2.0207353741320278,BOXSCORE : (2.5)
0.271,2,2.0394428571093175,BOXSCORE : (2.5)
0.271,3,2.058150340086607,BOXSCORE : (2.5)
0.271,4,2.0768578230638965,BOXSCORE : (2.5)
0.271,5,2.095565306041186,BOXSCORE : (2.5)
0.271,6,2.1142727890184756,BOXSCORE : (2.5)
0.271,7,2.132980271995765,BOXSCORE : (2.5)
0.271,8,2.1516877549730546,BOXSCORE : (2.5)
0.271,9,2.170395237950344,BOXSCORE : (2.5)
0.272,1,2.0207428571252186,BOXSCORE : (2.5)
0.272,2,2.0394503401025084,BOXSCORE : (2.5)
0.272,3,2.0581578230797977,BOXSCORE : (2.5)
0.272,4,2.0768653060570874,BOXSCORE : (2.5)
0.272,5,2.0955727890343767,BOXSCORE : (2.5)
0.272,6,2.1142802720116665,BOXSCORE : (2.5)
0.272,7,2.1329877549889558,BOXSCORE : (2.5)
0.272,8,2.1516952379662455,BOXSCORE : (2.5)
0.272,9,2.1704027209435353,BOXSCORE : (2.5)
0.273,1,2.0207503401184095,BOXSCORE : (2.5)
0.273,2,2.0394578230956992,BOXSCORE : (2.5)
0.273,3,2.0581653060729885,BOXSCORE : (2.5)
0.273,4,2.0768727890502783,BOXSCORE : (2.5)
0.273,5,2.0955802720275676,BOXSCORE : (2.5)
0.273,6,2.1142877550048573,BOXSCORE : (2.5)
0.273,7,2.132995237982147,BOXSCORE : (2.5)
0.273,8,2.1517027209594364,BOXSCORE : (2.5)
0.273,9,2.170410203936726,BOXSCORE : (2.5)
0.274,1,2.0207578231116003,BOXSCORE : (2.5)
0.274,2,2.03946530608889,BOXSCORE : (2.5)
0.274,3,2.0581727890661794,BOXSCORE : (2.5)
0.274,4,2.076880272043469,BOXSCORE : (2.5)
0.274,5,2.095587755020759,BOXSCORE : (2.5)
0.274,6,2.114295237998048,BOXSCORE : (2.5)
0.274,7,2.133002720975338,BOXSCORE : (2.5)
0.274,8,2.1517102039526272,BOXSCORE : (2.5)
0.274,9,2.170417686929917,BOXSCORE : (2.5)
0.275,1,2.020765306104791,BOXSCORE : (2.5)
0.275,2,2.039472789082081,BOXSCORE : (2.5)
0.275,3,2.0581802720593707,BOXSCORE : (2.5)
0.275,4,2.07688775503666,BOXSCORE : (2.5)
0.275,5,2.0955952380139498,BOXSCORE : (2.5)
0.275,6,2.114302720991239,BOXSCORE : (2.5)
0.275,7,2.133010203968529,BOXSCORE : (2.5)
0.275,8,2.151717686945818,BOXSCORE : (2.5)
0.275,9,2.170425169923108,BOXSCORE : (2.5)
0.276,1,2.0207727890979825,BOXSCORE : (2.5)
0.276,2,2.039480272075272,BOXSCORE : (2.5)
0.276,3,2.0581877550525616,BOXSCORE : (2.5)
0.276,4,2.076895238029851,BOXSCORE : (2.5)
0.276,5,2.0956027210071406,BOXSCORE : (2.5)
0.276,6,2.11431020398443,BOXSCORE : (2.5)
0.276,7,2.1330176869617197,BOXSCORE : (2.5)
0.276,8,2.1517251699390094,BOXSCORE : (2.5)
0.276,9,2.1704326529162987,BOXSCORE : (2.5)
0.277,1,2.0207802720911734,BOXSCORE : (2.5)
0.277,2,2.0394877550684627,BOXSCORE : (2.5)
0.277,3,2.0581952380457524,BOXSCORE : (2.5)
0.277,4,2.0769027210230417,BOXSCORE : (2.5)
0.277,5,2.0956102040003315,BOXSCORE : (2.5)
0.277,6,2.1143176869776212,BOXSCORE : (2.5)
0.277,7,2.1330251699549105,BOXSCORE : (2.5)
0.277,8,2.1517326529322003,BOXSCORE : (2.5)
0.277,9,2.1704401359094896,BOXSCORE : (2.5)
0.278,1,2.0207877550843643,BOXSCORE : (2.5)
0.278,2,2.0394952380616536,BOXSCORE : (2.5)
0.278,3,2.0582027210389433,BOXSCORE : (2.5)
0.278,4,2.0769102040162326,BOXSCORE : (2.5)
0.278,5,2.0956176869935224,BOXSCORE : (2.5)
0.278,6,2.114325169970812,BOXSCORE : (2.5)
0.278,7,2.1330326529481014,BOXSCORE : (2.5)
0.278,8,2.151740135925391,BOXSCORE : (2.5)
0.278,9,2.1704476189026805,BOXSCORE : (2.5)
0.279,1,2.020795238077555,BOXSCORE : (2.5)
0.279,2,2.0395027210548444,BOXSCORE : (2.5)
0.279,3,2.058210204032134,BOXSCORE : (2.5)
0.279,4,2.076917687009424,BOXSCORE : (2.5)
0.279,5,2.095625169986713,BOXSCORE : (2.5)
0.279,6,2.114332652964003,BOXSCORE : (2.5)
0.279,7,2.1330401359412923,BOXSCORE : (2.5)
0.279,8,2.151747618918582,BOXSCORE : (2.5)
0.279,9,2.1704551018958713,BOXSCORE : (2.5)
0.28,1,2.020802721070746,BOXSCORE : (2.5)
0.28,2,2.0395102040480357,BOXSCORE : (2.5)
0.28,3,2.058217687025325,BOXSCORE : (2.5)
0.28,4,2.076925170002615,BOXSCORE : (2.5)
0.28,5,2.095632652979904,BOXSCORE : (2.5)
0.28,6,2.114340135957194,BOXSCORE : (2.5)
0.28,7,2.133047618934483,BOXSCORE : (2.5)
0.28,8,2.151755101911773,BOXSCORE : (2.5)
0.28,9,2.1704625848890626,BOXSCORE : (2.5)
0.281,1,2.020810204063937,BOXSCORE : (2.5)
0.281,2,2.0395176870412266,BOXSCORE : (2.5)
0.281,3,2.058225170018516,BOXSCORE : (2.5)
0.281,4,2.0769326529958057,BOXSCORE : (2.5)
0.281,5,2.095640135973095,BOXSCORE : (2.5)
0.281,6,2.1143476189503847,BOXSCORE : (2.5)
0.281,7,2.133055101927674,BOXSCORE : (2.5)
0.281,8,2.1517625849049637,BOXSCORE : (2.5)
0.281,9,2.1704700678822535,BOXSCORE : (2.5)
0.282,1,2.0208176870571277,BOXSCORE : (2.5)
0.282,2,2.0395251700344175,BOXSCORE : (2.5)
0.282,3,2.0582326530117068,BOXSCORE : (2.5)
0.282,4,2.0769401359889965,BOXSCORE : (2.5)
0.282,5,2.095647618966286,BOXSCORE : (2.5)
0.282,6,2.1143551019435756,BOXSCORE : (2.5)
0.282,7,2.1330625849208653,BOXSCORE : (2.5)
0.282,8,2.1517700678981546,BOXSCORE : (2.5)
0.282,9,2.1704775508754444,BOXSCORE : (2.5)
0.283,1,2.0208251700503186,BOXSCORE : (2.5)
0.283,2,2.0395326530276083,BOXSCORE : (2.5)
0.283,3,2.0582401360048976,BOXSCORE : (2.5)
0.283,4,2.0769476189821874,BOXSCORE : (2.5)
0.283,5,2.095655101959477,BOXSCORE : (2.5)
0.283,6,2.1143625849367664,BOXSCORE : (2.5)
0.283,7,2.133070067914056,BOXSCORE : (2.5)
0.283,8,2.1517775508913455,BOXSCORE : (2.5)
0.283,9,2.1704850338686352,BOXSCORE : (2.5)
0.284,1,2.0208326530435095,BOXSCORE : (2.5)
0.284,2,2.039540136020799,BOXSCORE : (2.5)
0.284,3,2.058247618998089,BOXSCORE : (2.5)
0.284,4,2.0769551019753782,BOXSCORE : (2.5)
0.284,5,2.095662584952668,BOXSCORE : (2.5)
0.284,6,2.1143700679299573,BOXSCORE : (2.5)
0.284,7,2.133077550907247,BOXSCORE : (2.5)
0.284,8,2.1517850338845363,BOXSCORE : (2.5)
0.284,9,2.170492516861826,BOXSCORE : (2.5)
0.285,1,2.0208401360367008,BOXSCORE : (2.5)
0.285,2,2.03954761901399,BOXSCORE : (2.5)
0.285,3,2.05825510199128,BOXSCORE : (2.5)
0.285,4,2.076962584968569,BOXSCORE : (2.5)
0.285,5,2.095670067945859,BOXSCORE : (2.5)
0.285,6,2.114377550923148,BOXSCORE : (2.5)
0.285,7,2.133085033900438,BOXSCORE : (2.5)
0.285,8,2.1517925168777277,BOXSCORE : (2.5)
0.285,9,2.170499999855017,BOXSCORE : (2.5)
0.286,1,2.0208476190298916,BOXSCORE : (2.5)
0.286,2,2.039555102007181,BOXSCORE : (2.5)
0.286,3,2.0582625849844707,BOXSCORE : (2.5)
0.286,4,2.07697006796176,BOXSCORE : (2.5)
0.286,5,2.0956775509390497,BOXSCORE : (2.5)
0.286,6,2.1143850339163395,BOXSCORE : (2.5)
0.286,7,2.1330925168936288,BOXSCORE : (2.5)
0.286,8,2.1517999998709185,BOXSCORE : (2.5)
0.286,9,2.170507482848208,BOXSCORE : (2.5)
0.287,1,2.0208551020230825,BOXSCORE : (2.5)
0.287,2,2.039562585000372,BOXSCORE : (2.5)
0.287,3,2.0582700679776615,BOXSCORE : (2.5)
0.287,4,2.076977550954951,BOXSCORE : (2.5)
0.287,5,2.0956850339322406,BOXSCORE : (2.5)
0.287,6,2.1143925169095303,BOXSCORE : (2.5)
0.287,7,2.1330999998868196,BOXSCORE : (2.5)
0.287,8,2.1518074828641094,BOXSCORE : (2.5)
0.287,9,2.1705149658413987,BOXSCORE : (2.5)
0.288,1,2.0208625850162734,BOXSCORE : (2.5)
0.288,2,2.0395700679935627,BOXSCORE : (2.5)
0.288,3,2.0582775509708524,BOXSCORE : (2.5)
0.288,4,2.076985033948142,BOXSCORE : (2.5)
0.288,5,2.0956925169254315,BOXSCORE : (2.5)
0.288,6,2.114399999902721,BOXSCORE : (2.5)
0.288,7,2.1331074828800105,BOXSCORE : (2.5)
0.288,8,2.1518149658573003,BOXSCORE : (2.5)
0.288,9,2.1705224488345896,BOXSCORE : (2.5)
0.289,1,2.0208700680094642,BOXSCORE : (2.5)
0.289,2,2.039577550986754,BOXSCORE : (2.5)
0.289,3,2.0582850339640433,BOXSCORE : (2.5)
0.289,4,2.076992516941333,BOXSCORE : (2.5)
0.289,5,2.0956999999186223,BOXSCORE : (2.5)
0.289,6,2.114407482895912,BOXSCORE : (2.5)
0.289,7,2.1331149658732014,BOXSCORE : (2.5)
0.289,8,2.151822448850491,BOXSCORE : (2.5)
0.289,9,2.170529931827781,BOXSCORE : (2.5)
0.29,1,2.020877551002655,BOXSCORE : (2.5)
0.29,2,2.039585033979945,BOXSCORE : (2.5)
0.29,3,2.058292516957234,BOXSCORE : (2.5)
0.29,4,2.076999999934524,BOXSCORE : (2.5)
0.29,5,2.095707482911813,BOXSCORE : (2.5)
0.29,6,2.114414965889103,BOXSCORE : (2.5)
0.29,7,2.1331224488663922,BOXSCORE : (2.5)
0.29,8,2.151829931843682,BOXSCORE : (2.5)
0.29,9,2.1705374148209717,BOXSCORE : (2.5)
0.291,1,2.020885033995846,BOXSCORE : (2.5)
0.291,2,2.0395925169731357,BOXSCORE : (2.5)
0.291,3,2.058299999950425,BOXSCORE : (2.5)
0.291,4,2.0770074829277148,BOXSCORE : (2.5)
0.291,5,2.095714965905004,BOXSCORE : (2.5)
0.291,6,2.114422448882294,BOXSCORE : (2.5)
0.291,7,2.1331299318595836,BOXSCORE : (2.5)
0.291,8,2.151837414836873,BOXSCORE : (2.5)
0.291,9,2.1705448978141626,BOXSCORE : (2.5)
0.292,1,2.020892516989037,BOXSCORE : (2.5)
0.292,2,2.0395999999663266,BOXSCORE : (2.5)
0.292,3,2.058307482943616,BOXSCORE : (2.5)
0.292,4,2.0770149659209056,BOXSCORE : (2.5)
0.292,5,2.0957224488981954,BOXSCORE : (2.5)
0.292,6,2.1144299318754847,BOXSCORE : (2.5)
0.292,7,2.1331374148527744,BOXSCORE : (2.5)
0.292,8,2.1518448978300637,BOXSCORE : (2.5)
0.292,9,2.1705523808073535,BOXSCORE : (2.5)
0.293,1,2.0208999999822277,BOXSCORE : (2.5)
0.293,2,2.0396074829595174,BOXSCORE : (2.5)
0.293,3,2.058314965936807,BOXSCORE : (2.5)
0.293,4,2.0770224489140965,BOXSCORE : (2.5)
0.293,5,2.0957299318913862,BOXSCORE : (2.5)
0.293,6,2.1144374148686755,BOXSCORE : (2.5)
0.293,7,2.1331448978459653,BOXSCORE : (2.5)
0.293,8,2.1518523808232546,BOXSCORE : (2.5)
0.293,9,2.1705598638005443,BOXSCORE : (2.5)
0.294,1,2.020907482975419,BOXSCORE : (2.5)
0.294,2,2.0396149659527083,BOXSCORE : (2.5)
0.294,3,2.058322448929998,BOXSCORE : (2.5)
0.294,4,2.0770299319072874,BOXSCORE : (2.5)
0.294,5,2.095737414884577,BOXSCORE : (2.5)
0.294,6,2.1144448978618664,BOXSCORE : (2.5)
0.294,7,2.133152380839156,BOXSCORE : (2.5)
0.294,8,2.151859863816446,BOXSCORE : (2.5)
0.294,9,2.170567346793735,BOXSCORE : (2.5)
0.295,1,2.02091496596861,BOXSCORE : (2.5)
0.295,2,2.039622448945899,BOXSCORE : (2.5)
0.295,3,2.058329931923189,BOXSCORE : (2.5)
0.295,4,2.077037414900478,BOXSCORE : (2.5)
0.295,5,2.095744897877768,BOXSCORE : (2.5)
0.295,6,2.1144523808550577,BOXSCORE : (2.5)
0.295,7,2.133159863832347,BOXSCORE : (2.5)
0.295,8,2.1518673468096368,BOXSCORE : (2.5)
